row,kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,tract_minority_population_percent,clarans_cluster
28477,1,450.0,1355000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,20.66,1
95195,0,95.0,575000,575000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,54.82,5
61401,0,155.0,285000,325000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,47.71,5
34026,2,332.0,175000,255000.0,70.0,20%-<30%,White,CashOut_Refinance,Investment,Originated,61.26,3
99511,5,271.0,65000,745000.0,73.29,20%-<30%,Race Not Available,Home_Improvement,Principal_Residence,Originated,22.48,4
69717,6,27.0,135000,285000.0,48.07,50%-60%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,99.03,0
68015,0,119.0,525000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,33.01,1
67366,2,95.0,505000,675000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,79.61,3
12784,3,81.0,435000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,6.94,6
66743,3,95.0,115000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,35.89,6
37381,6,49.0,135000,145000.0,90.0,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Denied,98.37,0
99251,0,125.0,305000,325000.0,95.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,68.15,5
6961,3,80.0,225000,465000.0,48.0,43%-<50%,Black or African American,Refinance,Principal_Residence,Originated,66.33,6
76871,3,141.0,285000,495000.0,58.163,20%-<30%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,24.47,6
58343,5,121.0,45000,405000.0,62.128,<20%,White,Home_Improvement,Principal_Residence,Originated,44.33,4
78902,3,23.0,65000,255000.0,24.0,36%-<43%,White,Refinance,Principal_Residence,Denied,28.46,6
20086,0,0.0,205000,205000.0,100.0,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Denied,3.32,1
26161,3,77.0,275000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,34.64,6
31129,0,227.0,395000,415000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,27.89,1
42633,0,188.0,495000,555000.0,90.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,26.75,1
53369,3,173.0,565000,705000.0,80.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,13.98,6
7177,3,112.0,135000,185000.0,72.93,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,5.41,6
64367,0,131.0,255000,315000.0,80.0,20%-<30%,Asian,Home_Purchase,Principal_Residence,Originated,23.34,1
42829,0,65.0,205000,205000.0,100.03,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,99.58,5
65544,0,217.0,605000,705000.0,85.82,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,17.39,1
38470,6,85.0,325000,375000.0,78.353,50%-60%,Joint,CashOut_Refinance,Principal_Residence,Denied,31.14,0
25841,0,107.0,325000,425000.0,76.69,36%-<43%,Joint,Home_Purchase,Principal_Residence,Originated,71.78,5
13701,1,382.0,585000,1895000.0,75.787,43%-<50%,Asian,Refinance,Principal_Residence,Originated,21.47,4
63701,4,42.0,85000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Denied,0.0,2
70117,6,72.0,395000,465000.0,84.79,50%-60%,White,Refinance,Principal_Residence,Denied,11.98,0
52301,5,172.0,155000,455000.0,71.408,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,47.5,4
28300,0,95.0,145000,145000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,40.39,1
99436,5,132.0,195000,505000.0,79.905,20%-<30%,Asian,Home_Improvement,Principal_Residence,Originated,19.04,4
8514,3,223.0,275000,675000.0,40.448,30%-<36%,White,Refinance,Principal_Residence,Denied,99.61,6
21781,6,66.0,355000,415000.0,85.366,>60%,White,CashOut_Refinance,Principal_Residence,Denied,23.3,0
78803,0,194.0,645000,745000.0,87.459,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,25.51,1
16982,3,104.0,185000,475000.0,39.7,43%-<50%,White,Refinance,Principal_Residence,Originated,31.11,6
23288,3,115.0,275000,425000.0,65.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,47.02,6
79898,0,150.0,575000,685000.0,85.0,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,55.63,5
12607,3,50.0,215000,375000.0,59.18,43%-<50%,Joint,CashOut_Refinance,Principal_Residence,Originated,94.96,6
369,6,60.0,105000,805000.0,29.95,>60%,White,Refinance,Principal_Residence,Denied,81.71,0
31618,6,71.0,305000,565000.0,78.57,>60%,Race Not Available,Home_Improvement,Principal_Residence,Denied,73.79,0
20062,0,187.0,445000,475000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,17.73,1
30063,3,149.0,365000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Withdrawn,47.33,6
79721,3,83.0,225000,1065000.0,21.0,43%-<50%,Race Not Available,Refinance,Principal_Residence,Originated,47.47,6
55549,5,231.0,95000,765000.0,79.954,30%-<36%,Race Not Available,Home_Improvement,Principal_Residence,Originated,63.65,4
29314,5,120.0,85000,265000.0,78.02,43%-<50%,Race Not Available,Home_Improvement,Principal_Residence,Originated,13.84,4
40865,0,72.0,245000,245000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,11.46,1
58505,5,72.0,25000,145000.0,61.4,20%-<30%,White,Refinance,Principal_Residence,Originated,10.54,4
75762,5,100.0,45000,685000.0,72.86,43%-<50%,White,Home_Improvement,Principal_Residence,Originated,12.28,4
46721,1,1050.0,505000,1805000.0,78.694,20%-<30%,White,Other,Principal_Residence,Originated,35.79,4
50783,3,61.0,305000,435000.0,70.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,52.08,6
2509,3,147.0,165000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,46.68,6
12641,0,55.0,235000,265000.0,90.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,84.7,5
93997,5,90.0,35000,325000.0,52.8,43%-<50%,Race Not Available,Other,Principal_Residence,Denied,35.45,4
10539,0,56.0,275000,285000.0,99.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,22.12,1
72423,0,119.0,165000,205000.0,80.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,47.48,5
52749,6,47.0,115000,185000.0,59.459,50%-60%,White,Refinance,Principal_Residence,Denied,9.86,0
26410,1,343.0,995000,1175000.0,85.0,<20%,White,Home_Purchase,Principal_Residence,Originated,32.15,1
33904,0,54.0,285000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,97.85,5
40615,0,258.0,535000,665000.0,80.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,39.27,1
82389,3,39.0,85000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,12.28,6
97151,3,42.0,195000,315000.0,61.429,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,75.43,6
65776,2,59.0,105000,315000.0,31.746,>60%,White,Refinance,Investment,Denied,11.23,3
18060,3,52.0,185000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Withdrawn,29.13,6
10845,5,248.0,85000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,27.18,4
58306,3,24.0,115000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,37.19,6
76125,0,95.0,635000,675000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,46.68,5
23112,3,94.0,365000,455000.0,80.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Denied,24.26,6
24825,3,26.0,165000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Withdrawn,15.17,6
78749,0,30.0,125000,125000.0,97.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,40.89,5
35741,0,95.0,305000,305000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,44.24,5
53083,0,31.0,255000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,45.62,1
26549,0,89.0,185000,185000.0,100.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,31.87,1
76482,0,101.0,365000,375000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,46.04,5
95303,3,67.0,105000,375000.0,78.353,20%-<30%,White,Refinance,Principal_Residence,Denied,0.0,6
37249,2,95.0,365000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Originated,87.72,3
32116,3,42.0,205000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,81.07,6
75287,0,217.0,405000,415000.0,95.08,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,41.46,1
89639,3,126.0,415000,555000.0,75.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,59.34,6
49209,2,185.0,495000,705000.0,70.0,36%-<43%,Race Not Available,Home_Purchase,Investment,Originated,78.24,3
38247,0,123.0,235000,245000.0,97.0,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Originated,44.27,5
54791,0,226.0,865000,1155000.0,75.0,30%-<36%,Asian,Home_Purchase,Principal_Residence,Originated,79.48,5
34181,3,91.0,275000,375000.0,79.71,36%-<43%,Race Not Available,Refinance,Principal_Residence,Originated,53.19,6
35739,5,144.0,105000,545000.0,82.762,43%-<50%,Race Not Available,Other,Principal_Residence,Originated,36.14,4
93335,0,95.0,375000,395000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,72.75,5
45994,0,95.0,265000,265000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,24.77,1
57333,3,56.0,165000,485000.0,35.0,43%-<50%,Race Not Available,Refinance,Principal_Residence,Originated,97.41,6
86870,0,56.0,145000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,23.0,1
32231,1,620.0,505000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Incomplete,23.87,6
29273,0,95.0,245000,255000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,69.97,5
43171,0,209.0,275000,375000.0,78.353,Unknown,Joint,Home_Purchase,Principal_Residence,Withdrawn,0.0,1
56063,5,175.0,35000,375000.0,78.353,Unknown,Race Not Available,Other,Principal_Residence,Withdrawn,11.86,4
97791,0,91.0,225000,225000.0,78.353,36%-<43%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,6.67,1
66875,0,142.0,475000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,31.92,1
11867,0,47.0,185000,195000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,82.71,5
92946,0,75.0,135000,375000.0,78.353,Exempt,White,Home_Purchase,Principal_Residence,Originated,6.66,1
51974,3,25.0,395000,935000.0,42.37,<20%,Asian,Refinance,Principal_Residence,Originated,74.21,6
3996,3,36.0,145000,205000.0,72.38,36%-<43%,White,Refinance,Principal_Residence,Originated,42.5,6
70315,0,68.0,225000,235000.0,78.353,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,72.61,5
76573,0,95.0,245000,425000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,21.38,1
43151,2,54.0,105000,325000.0,31.25,43%-<50%,White,Home_Improvement,Investment,Originated,56.78,3
44376,6,87.0,325000,335000.0,95.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,8.91,0
96926,3,77.0,205000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,59.69,6
62252,0,161.0,95000,105000.0,90.0,20%-<30%,White,Home_Purchase,Second_Residence,Originated,5.24,1
60397,2,95.0,185000,225000.0,80.0,Unknown,Race Not Available,Home_Purchase,Investment,Originated,31.79,3
63268,6,24.0,215000,275000.0,77.778,>60%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,69.85,0
21023,0,43.0,175000,325000.0,54.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,10.99,1
40079,3,34.0,65000,325000.0,19.077,43%-<50%,Black or African American,Other,Principal_Residence,Approved_NotAccepted,38.39,1
88665,3,71.0,185000,235000.0,80.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,11.15,6
61254,3,100.0,445000,555000.0,79.423,43%-<50%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,85.39,6
62510,3,20.0,105000,135000.0,79.729,43%-<50%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,60.49,6
57429,6,104.0,125000,745000.0,78.38,50%-60%,White,Other,Principal_Residence,Denied,62.89,0
36597,5,59.0,45000,195000.0,86.869,Unknown,White,Home_Improvement,Principal_Residence,Originated,4.75,4
33067,0,86.0,365000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,35.54,1
3025,3,55.0,155000,235000.0,65.66,43%-<50%,Asian,CashOut_Refinance,Principal_Residence,Originated,63.48,6
46396,5,340.0,245000,1255000.0,76.91,43%-<50%,White,Other,Principal_Residence,Originated,17.55,4
36176,3,53.0,155000,275000.0,55.556,30%-<36%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,42.02,6
6477,3,42.0,125000,205000.0,60.0,36%-<43%,Black or African American,CashOut_Refinance,Principal_Residence,Originated,78.12,6
14304,6,227.0,1315000,1755000.0,75.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,12.75,0
65993,5,50.0,105000,475000.0,58.144,36%-<43%,White,Home_Improvement,Principal_Residence,Denied,30.12,4
94889,0,95.0,645000,875000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,23.28,1
87867,5,42.0,5000,105000.0,105.747,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,22.98,4
87259,0,71.0,295000,305000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,76.64,5
85542,5,70.0,55000,375000.0,78.353,Unknown,Black or African American,Home_Improvement,Principal_Residence,Incomplete,42.02,4
88481,2,95.0,215000,285000.0,75.0,Unknown,White,Home_Purchase,Investment,Originated,77.9,3
14246,0,62.0,215000,225000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,34.18,1
47012,2,85.0,335000,445000.0,75.0,20%-<30%,Race Not Available,Home_Purchase,Investment,Approved_NotAccepted,13.46,3
8459,0,116.0,345000,345000.0,78.353,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,39.06,1
84907,3,207.0,105000,195000.0,55.297,<20%,White,CashOut_Refinance,Principal_Residence,Originated,15.07,6
35183,6,59.0,105000,785000.0,43.21,>60%,White,Home_Improvement,Principal_Residence,Denied,17.43,0
54386,5,245.0,205000,855000.0,44.57,36%-<43%,White,Refinance,Principal_Residence,Originated,16.28,4
31772,0,95.0,735000,875000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,56.09,5
38012,6,18.0,205000,365000.0,55.56,>60%,White,Refinance,Principal_Residence,Denied,6.61,0
22624,0,85.0,295000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Originated,60.57,5
74954,1,409.0,565000,1705000.0,69.96,20%-<30%,White,Refinance,Principal_Residence,Originated,30.06,4
66130,4,68.0,85000,375000.0,78.353,Exempt,White,Home_Purchase,Principal_Residence,Denied,8.05,2
64846,5,75.0,105000,1165000.0,8.62,<20%,Race Not Available,Home_Improvement,Principal_Residence,Originated,79.34,4
8426,0,167.0,575000,715000.0,80.0,36%-<43%,2 or more minority races,Home_Purchase,Principal_Residence,Originated,69.68,5
24860,6,41.0,285000,355000.0,80.984,50%-60%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,54.76,0
9895,0,110.0,455000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,22.79,1
44662,5,128.0,145000,375000.0,78.353,Unknown,Race Not Available,Other,Principal_Residence,Withdrawn,61.31,4
61853,3,70.0,185000,335000.0,58.0,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,16.19,6
48927,0,146.0,285000,335000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,11.92,1
66410,0,169.0,485000,485000.0,100.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,52.32,5
96442,0,221.0,335000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,12.43,1
90188,6,95.0,195000,915000.0,94.983,50%-60%,White,Other,Principal_Residence,Originated,13.84,0
18695,0,73.0,395000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,36.07,1
12645,0,78.0,165000,405000.0,39.506,43%-<50%,White,Home_Purchase,Second_Residence,Originated,14.07,1
85758,2,95.0,155000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Withdrawn,0.0,3
66336,0,203.0,255000,375000.0,78.353,Exempt,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,34.29,1
77553,3,115.0,125000,425000.0,29.551,20%-<30%,White,Other,Principal_Residence,Originated,63.16,5
45523,6,18.0,125000,145000.0,85.0,>60%,White,CashOut_Refinance,Principal_Residence,Denied,19.44,0
57275,0,38.0,125000,125000.0,96.5,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,51.69,5
88022,0,289.0,455000,505000.0,90.0,36%-<43%,White,Home_Purchase,Second_Residence,Originated,13.4,1
86907,3,108.0,175000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,87.16,6
81936,5,71.0,65000,225000.0,84.477,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,7.39,4
9653,3,107.0,235000,295000.0,79.18,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,4.26,6
60035,0,95.0,225000,325000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,96.64,5
38021,0,41.0,145000,155000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,31.05,1
43677,3,95.0,115000,125000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,6.65,6
69216,0,111.0,165000,165000.0,100.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,21.42,1
28257,0,156.0,355000,375000.0,95.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,73.45,5
74823,5,100.0,75000,365000.0,55.43,36%-<43%,White,Refinance,Principal_Residence,Originated,11.89,4
12038,3,199.0,505000,955000.0,53.158,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,34.52,6
44013,3,36.0,155000,275000.0,56.934,43%-<50%,Black or African American,Refinance,Principal_Residence,Originated,60.94,6
44537,6,84.0,55000,735000.0,79.456,>60%,Asian,Other,Principal_Residence,Denied,46.8,0
31531,5,90.0,55000,325000.0,53.86,20%-<30%,White,Home_Improvement,Principal_Residence,Approved_NotAccepted,29.5,4
57638,0,94.0,165000,175000.0,96.5,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,12.67,1
24855,5,109.0,75000,495000.0,37.524,36%-<43%,Native Hawaiian or Other Pacific Islander,Home_Improvement,Principal_Residence,Originated,10.48,4
35240,5,100.0,55000,425000.0,82.86,36%-<43%,White,Other,Principal_Residence,Denied,16.83,4
57796,6,34.0,155000,305000.0,49.669,>60%,White,Refinance,Principal_Residence,Denied,72.53,0
25029,0,67.0,85000,375000.0,78.353,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Denied,18.22,1
18055,0,95.0,365000,355000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,18.88,1
94616,6,95.0,435000,855000.0,50.004,50%-60%,White,Refinance,Principal_Residence,Denied,95.53,0
64809,3,95.0,205000,455000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,57.58,6
3487,0,65.0,75000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,31.13,1
99312,3,35.0,115000,205000.0,59.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,85.62,6
40354,0,247.0,555000,1025000.0,54.21,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,21.22,1
44180,4,26.0,105000,375000.0,78.353,>60%,White,Home_Purchase,Principal_Residence,Denied,95.13,2
5158,0,95.0,315000,325000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,57.08,5
90767,0,116.0,365000,375000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,94.71,5
51095,3,66.0,135000,185000.0,73.24,36%-<43%,Black or African American,CashOut_Refinance,Principal_Residence,Approved_NotAccepted,82.31,6
11294,3,95.0,485000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Originated,88.1,6
16270,0,95.0,205000,275000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,17.33,1
59359,5,346.0,255000,4255000.0,29.412,43%-<50%,White,Other,Principal_Residence,Originated,17.23,4
33061,3,135.0,445000,565000.0,79.84,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,63.29,6
44779,3,49.0,165000,265000.0,61.567,30%-<36%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,53.32,6
56975,4,35.0,55000,65000.0,78.353,>60%,Black or African American,Home_Purchase,Principal_Residence,Approved_NotAccepted,64.83,2
6688,5,101.0,35000,285000.0,68.578,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,15.82,4
27214,0,153.0,295000,285000.0,100.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,7.98,1
41753,3,31.0,115000,195000.0,56.784,43%-<50%,White,Refinance,Principal_Residence,Originated,92.05,6
